group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
260:28437,260,97,28437,nq,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,1.25,2.25,935.375,True,False,True,True,False,False
261:150481,261,98,150481,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,2.75,2.875,1594.625,True,False,True,True,False,False
262:74347,262,98,74347,nq,8,8,False,True,False,1.0,2.75,2.75,2.0,3.0,1.0,4.75,3.75,3149.25,True,False,True,True,False,False
263:31161,263,98,31161,nq,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.375,2.125,1006.125,True,False,True,True,False,False
264:132009,264,98,132009,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.0,2.125,1535.0,True,False,True,True,False,False
264:139653,264,98,139653,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,1.625,2.625,1109.25,True,False,True,True,False,False
264:90870,264,98,90870,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.625,2.625,1699.75,True,False,True,True,False,False
265:138045,265,98,138045,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.625,2.625,1631.75,True,False,True,True,False,False
267:131175,267,98,131175,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,3.0,2.0,2.75,2.75,1680.5,True,False,True,True,False,False
267:152611,267,98,152611,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1408.375,True,False,True,True,False,False
268:44421,268,98,44421,nq,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,1.625,2.625,1029.75,True,False,True,True,False,False
271:155993,271,99,155993,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,1.75,2.75,1296.25,True,False,True,True,False,False
273:102697,273,99,102697,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1682.875,True,False,True,True,False,False
273:80425,273,99,80425,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.75,2.75,1704.0,True,False,True,True,False,False
274:1672,274,99,1672,nq,8,8,False,True,False,1.0,2.125,2.125,2.0,3.0,1.0,2.125,3.125,1806.875,True,False,True,True,False,False
278:82186,278,99,82186,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.125,2.125,1413.125,True,False,True,True,False,False
281:75925,281,99,75925,nq,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,3.5,2.5,2277.125,True,False,True,True,False,False
282:110899,282,100,110899,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,1.375,2.375,1006.5,True,False,True,True,False,False
283:133161,283,100,133161,hotpotqa,8,8,False,True,False,1.0,2.75,2.75,2.0,3.0,1.0,2.75,3.75,1736.5,True,False,True,True,False,False
293:114532,293,100,114532,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1574.375,True,False,True,True,False,False
295:97084,295,101,97084,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.75,2.75,1662.0,True,False,True,True,False,False
298:38959,298,101,38959,nq,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,1.5,2.5,982.5,True,False,True,True,False,False
300:81151,300,101,81151,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,2.25,2.25,1595.0,True,False,True,True,False,False
302:83223,302,102,83223,hotpotqa,8,8,False,True,False,1.0,2.25,2.25,2.0,3.0,1.0,2.25,3.25,1453.25,True,False,True,True,False,False
303:152248,303,102,152248,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,2.875,2.875,1874.25,True,False,True,True,False,False
305:107421,305,102,107421,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.75,2.75,1745.75,True,False,True,True,False,False
306:121677,306,102,121677,hotpotqa,8,8,False,True,False,1.0,2.125,2.125,2.0,3.0,1.0,2.125,3.125,1404.375,True,False,True,True,False,False
309:147823,309,102,147823,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.125,2.125,1403.25,True,False,True,True,False,False
311:108773,311,102,108773,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,2.25,2.25,1393.25,True,False,True,True,False,False
312:3971,312,102,3971,nq,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.25,2.125,933.75,True,False,True,True,False,False
313:158644,313,103,158644,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.625,2.625,1648.5,True,False,True,True,False,False
320:91323,320,103,91323,hotpotqa,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,1.5,2.5,1173.125,True,False,True,True,False,False
321:15578,321,103,15578,nq,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,1.875,2.875,1192.375,True,False,True,True,False,False
325:159980,325,104,159980,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,979.375,True,False,True,True,False,False
325:154782,325,104,154782,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.625,2.625,1724.0,True,False,True,True,False,False
325:132473,325,104,132473,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,1.875,2.875,1238.875,True,False,True,True,False,False
326:154821,326,104,154821,hotpotqa,8,8,False,True,False,1.0,2.25,2.25,2.0,3.0,1.0,2.25,3.25,1621.75,True,False,True,True,False,False
326:92978,326,104,92978,hotpotqa,8,8,False,True,False,1.0,3.75,3.75,3.0,4.0,1.0,4.75,4.75,2839.5,True,False,True,True,False,False
331:123179,331,104,123179,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.125,2.125,1352.75,True,False,True,True,False,False
332:27569,332,104,27569,nq,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,1.75,2.75,1118.25,True,False,True,True,False,False
333:54935,333,105,54935,nq,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.75,2.75,1801.0,True,False,True,True,False,False
333:65082,333,105,65082,nq,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1555.75,True,False,True,True,False,False
334:116829,334,105,116829,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.125,2.125,1378.75,True,False,True,True,False,False
338:121478,338,105,121478,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,1.375,2.375,884.25,True,False,True,True,False,False
340:143644,340,105,143644,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,1.25,2.25,813.5,True,False,True,True,False,False
346:48117,346,106,48117,nq,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,1.875,2.875,1232.25,True,False,True,True,False,False
348:47799,348,106,47799,nq,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1481.0,True,False,True,True,False,False
348:111059,348,106,111059,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,3.375,2.125,1922.25,True,False,True,True,False,False
349:125708,349,106,125708,hotpotqa,8,8,False,True,False,1.0,2.875,2.875,2.0,3.0,1.0,3.875,3.875,2501.0,True,False,True,True,False,False
349:99563,349,106,99563,hotpotqa,8,8,False,True,False,1.0,3.875,3.875,3.0,4.0,1.0,3.875,4.875,2347.875,True,False,True,True,False,False
351:136536,351,106,136536,hotpotqa,8,8,False,True,False,1.0,2.375,2.375,2.0,3.0,1.0,2.375,3.375,1825.0,True,False,True,True,False,False
352:93801,352,106,93801,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1511.625,True,False,True,True,False,False
354:68235,354,107,68235,nq,8,8,False,True,False,1.0,2.625,2.625,2.0,4.0,2.0,2.625,3.625,1857.75,True,False,True,True,False,False
354:94337,354,107,94337,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.625,2.75,1772.75,True,False,True,True,False,False
359:146349,359,107,146349,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.75,2.75,1715.0,True,False,True,True,False,False
364:63657,364,108,63657,nq,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,873.875,True,False,True,True,False,False
365:159329,365,108,159329,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,1.75,2.75,1056.25,True,False,True,True,False,False
369:2496,369,108,2496,nq,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,868.875,True,False,True,True,False,False
370:92868,370,108,92868,hotpotqa,8,8,False,True,False,1.0,2.125,2.125,2.0,3.0,1.0,2.125,3.125,1407.875,True,False,True,True,False,False
373:110164,373,108,110164,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,2.875,2.875,2145.75,True,False,True,True,False,False
373:88072,373,108,88072,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,2.0,2.875,1274.5,True,False,True,True,False,False
375:100841,375,109,100841,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,912.25,True,False,True,True,False,False
379:149138,379,109,149138,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.0,2.125,1254.75,True,False,True,True,False,False
380:80549,380,109,80549,hotpotqa,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,1.5,2.5,1177.5,True,False,True,True,False,False
380:17342,380,109,17342,nq,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,2.25,2.25,1503.75,True,False,True,True,False,False
384:108668,384,110,108668,hotpotqa,8,8,False,True,False,1.0,2.875,2.875,2.0,3.0,1.0,3.875,3.875,2488.125,True,False,True,True,False,False
388:145512,388,110,145512,hotpotqa,8,8,False,True,False,1.0,2.25,2.25,2.0,3.0,1.0,3.25,3.25,2367.625,True,False,True,True,False,False
392:154664,392,110,154664,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.75,2.75,1860.125,True,False,True,True,False,False
398:102949,398,111,102949,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,912.0,True,False,True,True,False,False
399:134098,399,111,134098,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.625,2.625,1748.125,True,False,True,True,False,False
404:95684,404,111,95684,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.125,2.125,1463.25,True,False,True,True,False,False
404:5520,404,111,5520,nq,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,1.5,2.5,976.5,True,False,True,True,False,False
410:52661,410,112,52661,nq,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,2.25,2.25,1424.75,True,False,True,True,False,False
410:88199,410,112,88199,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.0,2.375,1278.5,True,False,True,True,False,False
417:4424,417,113,4424,nq,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,1.5,2.5,1274.0,True,False,True,True,False,False
420:84266,420,113,84266,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,1.375,2.375,946.875,True,False,True,True,False,False
421:143709,421,113,143709,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.0,2.625,1247.375,True,False,True,True,False,False
426:40006,426,114,40006,nq,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,1.625,2.625,1069.5,True,False,True,True,False,False
431:72621,431,114,72621,nq,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,1.75,2.75,1286.5,True,False,True,True,False,False
432:70942,432,114,70942,nq,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,819.625,True,False,True,True,False,False
438:155925,438,115,155925,hotpotqa,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,2.5,2.5,1797.0,True,False,True,True,False,False
438:89562,438,115,89562,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,2.125,2.125,1579.375,True,False,True,True,False,False
439:114450,439,115,114450,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,1.875,2.875,1270.25,True,False,True,True,False,False
447:168548,447,116,168548,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,903.375,True,False,True,True,False,False
447:110039,447,116,110039,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,988.375,True,False,True,True,False,False
453:132143,453,116,132143,hotpotqa,8,8,False,True,False,1.0,1.5,1.5,1.0,2.0,1.0,2.0,2.5,1327.0,True,False,True,True,False,False
459:17334,459,117,17334,nq,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,1.625,2.25,1082.0,True,False,True,True,False,False
460:116791,460,117,116791,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,1.25,2.25,864.5,True,False,True,True,False,False
466:108295,466,117,108295,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,2.875,2.875,1894.5,True,False,True,True,False,False
473:135380,473,118,135380,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,2.0,2.75,1328.75,True,False,True,True,False,False
476:90536,476,118,90536,hotpotqa,8,8,False,True,False,1.0,1.75,1.75,1.0,2.0,1.0,1.75,2.75,1360.75,True,False,True,True,False,False
477:113023,477,118,113023,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.625,2.375,1610.875,True,False,True,True,False,False
481:90310,481,119,90310,hotpotqa,8,8,False,True,False,1.0,3.5,3.5,3.0,4.0,1.0,3.5,4.5,2335.0,True,False,True,True,False,False
482:148994,482,119,148994,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,864.75,True,False,True,True,False,False
485:103170,485,119,103170,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,2.0,2.25,1275.75,True,False,True,True,False,False
489:30418,489,119,30418,nq,8,8,False,True,False,1.0,1.25,1.25,1.0,3.0,2.0,1.25,2.25,898.0,True,False,True,True,False,False
490:105409,490,120,105409,hotpotqa,8,8,False,True,False,1.0,1.375,1.375,1.0,2.0,1.0,2.375,2.375,1720.75,True,False,True,True,False,False
492:88194,492,120,88194,hotpotqa,8,8,False,True,False,1.0,1.625,1.625,1.0,2.0,1.0,2.625,2.625,1656.625,True,False,True,True,False,False
494:85660,494,120,85660,hotpotqa,8,8,False,True,False,1.0,1.875,1.875,1.0,2.0,1.0,1.875,2.875,1248.875,True,False,True,True,False,False
496:120148,496,120,120148,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,1.25,2.25,853.75,True,False,True,True,False,False
497:35710,497,120,35710,nq,8,8,False,True,False,1.0,2.125,2.125,2.0,3.0,1.0,2.125,3.125,1662.0,True,False,True,True,False,False
500:31250,500,120,31250,nq,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,915.5,True,False,True,True,False,False
