group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
171:157594,171,88,157594,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1276.0,False,False,False,False,False,False
171:37368,171,88,37368,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1304.0,False,False,False,False,False,False
171:30757,171,88,30757,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,648.0,False,False,False,False,False,False
171:50713,171,88,50713,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1184.75,False,False,False,False,False,False
171:116410,171,88,116410,hotpotqa,8,0,True,False,False,0.0,4.0,,,,0.0,5.0,5.0,3270.25,False,False,False,False,False,False
171:124137,171,88,124137,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1670.0,False,False,False,False,False,False
171:113670,171,88,113670,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1392.75,False,True,True,False,False,True
171:64773,171,88,64773,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1374.0,False,False,False,False,False,False
171:83630,171,88,83630,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1168.0,False,False,False,False,False,False
171:148807,171,88,148807,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,693.0,False,False,False,False,False,False
171:126885,171,88,126885,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1714.0,False,False,False,False,False,False
171:66835,171,88,66835,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1277.125,False,False,False,False,False,False
171:153202,171,88,153202,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1317.0,False,False,False,False,False,False
171:38292,171,88,38292,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,696.75,False,False,False,False,False,False
171:80958,171,88,80958,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1408.0,False,False,False,False,False,False
171:100196,171,88,100196,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1456.0,False,False,False,False,False,False
171:54672,171,88,54672,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1688.5,False,False,False,False,False,False
171:151454,171,88,151454,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1346.0,False,False,False,False,False,False
171:12816,171,88,12816,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1144.0,False,False,False,False,False,False
171:49513,171,88,49513,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1208.0,False,False,False,False,False,False
171:17288,171,88,17288,nq,8,0,True,False,False,0.0,1.75,,,,0.0,3.75,2.75,1992.0,False,False,False,False,False,False
171:101942,171,88,101942,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1370.5,False,False,False,False,False,False
171:164835,171,88,164835,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,2013.0,False,False,False,False,False,False
171:89166,171,88,89166,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1210.0,False,False,False,False,False,False
171:156861,171,88,156861,hotpotqa,8,0,True,False,False,0.0,5.875,,,,0.0,5.875,6.875,3345.25,False,False,False,False,False,False
171:144998,171,88,144998,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1352.0,False,False,False,False,False,False
171:105380,171,88,105380,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1241.0,False,False,False,False,False,False
171:614,171,88,614,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1240.0,False,False,False,False,False,False
171:139309,171,88,139309,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1333.125,False,False,False,False,False,False
171:66703,171,88,66703,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1209.625,False,False,False,False,False,False
171:47262,171,88,47262,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,813.0,False,False,False,False,False,False
171:161121,171,88,161121,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1243.75,False,False,False,False,False,False
171:67349,171,88,67349,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1205.0,False,False,False,False,False,False
171:18595,171,88,18595,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1315.5,False,False,False,False,False,False
171:116685,171,88,116685,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1845.0,False,False,False,False,False,False
171:127464,171,88,127464,hotpotqa,8,0,True,False,False,0.0,2.875,,,,0.0,2.875,3.875,2115.0,False,False,False,False,False,False
171:98941,171,88,98941,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1199.0,False,False,False,False,False,False
171:20351,171,88,20351,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1296.0,False,False,False,False,False,False
171:73536,171,88,73536,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1764.0,False,False,False,False,False,False
171:34186,171,88,34186,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,744.0,False,False,False,False,False,False
171:51352,171,88,51352,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,776.0,False,False,False,False,False,False
171:132299,171,88,132299,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1302.125,False,False,False,False,False,False
171:129204,171,88,129204,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1300.5,False,False,False,False,False,False
171:49586,171,88,49586,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,695.0,False,False,False,False,False,False
171:101940,171,88,101940,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1285.0,False,False,False,False,False,False
171:26595,171,88,26595,nq,8,0,True,False,False,0.0,2.25,,,,0.0,2.25,3.25,3339.25,False,False,False,False,False,False
171:80819,171,88,80819,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1332.0,False,False,False,False,False,False
171:92762,171,88,92762,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,2027.0,False,False,False,False,False,False
171:120378,171,88,120378,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1303.0,False,False,False,False,False,False
171:22259,171,88,22259,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,836.0,False,False,False,False,False,False
171:154960,171,88,154960,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1296.0,False,False,False,False,False,False
171:99790,171,88,99790,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,685.0,False,False,False,False,False,False
171:145707,171,88,145707,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1400.0,False,False,False,False,False,False
171:28816,171,88,28816,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1369.0,False,False,False,False,False,False
171:118577,171,88,118577,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1290.0,False,False,False,False,False,False
171:18450,171,88,18450,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,665.0,False,False,False,False,False,False
171:86706,171,88,86706,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,626.0,False,False,False,False,False,False
171:127321,171,88,127321,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1266.0,False,False,False,False,False,False
171:165803,171,88,165803,hotpotqa,8,0,True,False,False,0.0,4.0,,,,0.0,4.0,5.0,2510.0,False,False,False,False,False,False
171:18192,171,88,18192,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,662.0,False,False,False,False,False,False
171:69758,171,88,69758,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1423.0,False,False,False,False,False,False
171:97299,171,88,97299,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,2012.0,False,False,False,False,False,False
171:35772,171,88,35772,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,734.0,False,False,False,False,False,False
171:104689,171,88,104689,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1167.5,False,False,False,False,False,False
171:117135,171,88,117135,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1273.0,False,False,False,False,False,False
171:151957,171,88,151957,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1300.0,False,False,False,False,False,False
171:103257,171,88,103257,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1392.0,False,False,False,False,False,False
171:56063,171,88,56063,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,723.0,False,False,False,False,False,False
171:149176,171,88,149176,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1342.0,False,False,False,False,False,False
171:129177,171,88,129177,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1232.0,False,False,False,False,False,False
171:27130,171,88,27130,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1356.0,False,False,False,False,False,False
171:143053,171,88,143053,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1141.0,False,False,False,False,False,False
171:113551,171,88,113551,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,746.0,False,False,False,False,False,False
171:61789,171,88,61789,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,727.0,False,False,False,False,False,False
171:162200,171,88,162200,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,744.0,False,False,False,False,False,False
171:66085,171,88,66085,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,2023.25,False,False,False,False,False,False
171:105521,171,88,105521,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1356.0,False,False,False,False,False,False
171:85778,171,88,85778,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,755.875,False,False,False,False,False,False
171:43801,171,88,43801,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,766.0,False,False,False,False,False,False
171:138268,171,88,138268,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,2069.375,False,False,False,False,False,False
171:30600,171,88,30600,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,706.0,False,False,False,False,False,False
171:118552,171,88,118552,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1277.125,False,False,False,False,False,False
171:37453,171,88,37453,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1229.0,False,False,False,False,False,False
171:131862,171,88,131862,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1428.0,False,False,False,False,False,False
171:38998,171,88,38998,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1221.0,False,False,False,False,False,False
171:77482,171,88,77482,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,694.0,False,False,False,False,False,False
171:100893,171,88,100893,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1397.0,False,False,False,False,False,False
171:7603,171,88,7603,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1188.0,False,False,False,False,False,False
171:82530,171,88,82530,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1215.0,False,False,False,False,False,False
171:82090,171,88,82090,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1204.0,False,False,False,False,False,False
171:160434,171,88,160434,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1262.0,False,False,False,False,False,False
171:3595,171,88,3595,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1643.5,False,False,False,False,False,False
171:112371,171,88,112371,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1345.0,False,False,False,False,False,False
171:154761,171,88,154761,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1331.0,False,False,False,False,False,False
171:105123,171,88,105123,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,691.25,False,False,False,False,False,False
171:99438,171,88,99438,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,802.0,False,False,False,False,False,False
171:85307,171,88,85307,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1251.0,False,False,False,False,False,False
171:149099,171,88,149099,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1917.25,False,False,False,False,False,False
171:3646,171,88,3646,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,716.0,False,False,False,False,False,False
171:137911,171,88,137911,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1236.5,False,False,False,False,False,False
171:142607,171,88,142607,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1249.0,False,False,False,False,False,False
172:141158,172,88,141158,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1264.0,False,False,False,False,False,False
172:17729,172,88,17729,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1700.0,False,False,False,False,False,False
172:61024,172,88,61024,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1776.0,False,False,False,False,False,False
172:145189,172,88,145189,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1234.0,False,False,False,False,False,False
172:32052,172,88,32052,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,804.0,False,False,False,False,False,False
172:52012,172,88,52012,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,763.0,False,False,False,False,False,False
172:109605,172,88,109605,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1206.0,False,False,False,False,False,False
172:139915,172,88,139915,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1514.0,False,False,False,False,False,False
172:132885,172,88,132885,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1941.375,False,False,False,False,False,False
172:6489,172,88,6489,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1256.0,False,False,False,False,False,False
172:38752,172,88,38752,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,733.0,False,False,False,False,False,False
172:71387,172,88,71387,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1260.0,False,False,False,False,False,False
172:148428,172,88,148428,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1347.0,False,False,False,False,False,False
172:145639,172,88,145639,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1387.75,False,False,False,False,False,False
172:103878,172,88,103878,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,743.0,False,False,False,False,False,False
172:26935,172,88,26935,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,820.0,False,False,False,False,False,False
172:136235,172,88,136235,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1180.0,False,False,False,False,False,False
172:48451,172,88,48451,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,655.0,False,False,False,False,False,False
172:147200,172,88,147200,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1392.0,False,False,False,False,False,False
172:3798,172,88,3798,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1246.0,False,False,False,False,False,False
172:141264,172,88,141264,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1729.0,False,False,False,False,False,False
172:129696,172,88,129696,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1224.0,False,False,False,False,False,False
172:167269,172,88,167269,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1210.0,False,False,False,False,False,False
172:107629,172,88,107629,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1282.0,False,False,False,False,False,False
172:9596,172,88,9596,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1843.0,False,False,False,False,False,False
172:116599,172,88,116599,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1760.0,False,False,False,False,False,False
172:12596,172,88,12596,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1309.0,False,False,False,False,False,False
172:147640,172,88,147640,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,2028.0,False,False,False,False,False,False
172:5804,172,88,5804,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1294.0,False,False,False,False,False,False
172:157109,172,88,157109,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,686.0,False,False,False,False,False,False
172:91723,172,88,91723,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1277.0,False,False,False,False,False,False
172:5781,172,88,5781,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1324.0,False,False,False,False,False,False
172:70276,172,88,70276,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,732.0,False,False,False,False,False,False
172:121801,172,88,121801,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1342.5,False,False,False,False,False,False
172:118418,172,88,118418,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1251.0,False,False,False,False,False,False
172:40133,172,88,40133,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,665.875,False,False,False,False,False,False
172:14237,172,88,14237,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1179.375,False,True,True,False,False,True
172:51745,172,88,51745,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1357.0,False,False,False,False,False,False
172:69351,172,88,69351,nq,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1887.25,False,False,False,False,False,False
172:30489,172,88,30489,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1183.0,False,False,False,False,False,False
172:28156,172,88,28156,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,745.0,False,False,False,False,False,False
172:113703,172,88,113703,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1203.0,False,False,False,False,False,False
172:147506,172,88,147506,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1304.0,False,False,False,False,False,False
172:46362,172,88,46362,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,758.0,False,False,False,False,False,False
172:101163,172,88,101163,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1331.0,False,False,False,False,False,False
172:144858,172,88,144858,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1194.0,False,False,False,False,False,False
172:148222,172,88,148222,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1329.0,False,False,False,False,False,False
172:84552,172,88,84552,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1366.0,False,False,False,False,False,False
172:168828,172,88,168828,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,760.5,False,False,False,False,False,False
172:36093,172,88,36093,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1148.125,False,False,False,False,False,False
172:116404,172,88,116404,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1278.0,False,False,False,False,False,False
172:144790,172,88,144790,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,656.0,False,False,False,False,False,False
172:140052,172,88,140052,hotpotqa,8,8,False,True,False,1.0,1.25,1.25,1.0,2.0,1.0,2.25,2.25,1493.0,True,False,True,True,False,False
172:95111,172,88,95111,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1422.0,False,False,False,False,False,False
172:108906,172,88,108906,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1252.0,False,False,False,False,False,False
172:16715,172,88,16715,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,645.0,False,False,False,False,False,False
172:7776,172,88,7776,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1227.0,False,False,False,False,False,False
172:27960,172,88,27960,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,798.0,False,False,False,False,False,False
172:27335,172,88,27335,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1356.0,False,False,False,False,False,False
172:60455,172,88,60455,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1358.0,False,False,False,False,False,False
172:61041,172,88,61041,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1412.0,False,False,False,False,False,False
172:54535,172,88,54535,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,748.0,False,False,False,False,False,False
172:13047,172,88,13047,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1154.0,False,False,False,False,False,False
172:52985,172,88,52985,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,804.0,False,False,False,False,False,False
172:60557,172,88,60557,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,688.0,False,False,False,False,False,False
172:28990,172,88,28990,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1192.0,False,False,False,False,False,False
172:102308,172,88,102308,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1689.0,False,False,False,False,False,False
172:55979,172,88,55979,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,773.25,False,False,False,False,False,False
172:158601,172,88,158601,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1360.125,False,False,False,False,False,False
172:88276,172,88,88276,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1144.0,False,False,False,False,False,False
172:65333,172,88,65333,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1248.75,False,False,False,False,False,False
172:134570,172,88,134570,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1569.0,False,False,False,False,False,False
172:100215,172,88,100215,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1390.0,False,False,False,False,False,False
172:108005,172,88,108005,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1253.0,False,False,False,False,False,False
172:34494,172,88,34494,nq,8,0,True,False,False,0.0,2.75,,,,0.0,2.75,3.75,1664.875,False,False,False,False,False,False
172:119884,172,88,119884,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1230.0,False,False,False,False,False,False
172:36885,172,88,36885,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1301.625,False,False,False,False,False,False
172:72057,172,88,72057,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1164.0,False,False,False,False,False,False
172:126536,172,88,126536,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1316.125,False,False,False,False,False,False
172:33748,172,88,33748,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1258.5,False,False,False,False,False,False
172:40751,172,88,40751,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,789.0,False,False,False,False,False,False
172:54073,172,88,54073,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1856.0,False,False,False,False,False,False
172:12939,172,88,12939,nq,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1885.0,False,False,False,False,False,False
172:105880,172,88,105880,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1354.0,False,False,False,False,False,False
172:21763,172,88,21763,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1251.0,False,False,False,False,False,False
172:167542,172,88,167542,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1313.0,False,False,False,False,False,False
172:63862,172,88,63862,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1277.0,False,False,False,False,False,False
172:109941,172,88,109941,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1439.0,False,False,False,False,False,False
172:122758,172,88,122758,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,725.0,False,False,False,False,False,False
172:23225,172,88,23225,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1142.0,False,False,False,False,False,False
172:35515,172,88,35515,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1498.5,False,False,False,False,False,False
172:108176,172,88,108176,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1162.0,False,False,False,False,False,False
172:105028,172,88,105028,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1159.0,False,False,False,False,False,False
