group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
127:79902,127,83,79902,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1382.625,False,True,True,False,False,True
127:35900,127,83,35900,nq,8,1,False,False,True,0.125,5.875,5.0,5.0,5.0,0.0,7.875,6.875,4815.0,False,True,True,False,False,True
127:1261,127,83,1261,nq,8,2,False,False,True,0.25,1.875,1.0,1.0,1.0,0.0,1.875,2.875,1317.125,False,True,True,False,False,True
128:157758,128,84,157758,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1262.5,False,True,True,False,False,True
128:26460,128,84,26460,nq,8,4,False,False,True,0.5,2.5,2.0,2.0,2.0,0.0,3.5,3.5,2004.5,False,True,True,False,False,True
128:13422,128,84,13422,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.0,2.0,722.0,False,True,True,False,False,True
129:9827,129,84,9827,nq,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1221.0,False,True,True,False,False,True
129:75490,129,84,75490,nq,8,5,False,False,True,0.625,6.5,7.0,7.0,7.0,0.0,9.25,7.5,3346.875,False,True,True,False,False,True
129:88192,129,84,88192,hotpotqa,8,1,False,False,True,0.125,6.25,2.0,2.0,2.0,0.0,6.25,7.25,3972.625,False,True,True,False,False,True
129:117207,129,84,117207,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1319.5,False,True,True,False,False,True
130:15987,130,84,15987,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1160.5,False,True,True,False,False,True
131:133154,131,84,133154,hotpotqa,8,4,False,False,True,0.5,1.75,2.0,2.0,2.0,0.0,1.75,2.75,1199.375,False,True,True,False,False,True
131:69881,131,84,69881,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1934.75,False,True,True,False,False,True
132:124649,132,84,124649,hotpotqa,8,5,False,False,True,0.625,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1270.375,False,True,True,False,False,True
132:33963,132,84,33963,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,1.0,2.0,784.5,False,True,True,False,False,True
132:64972,132,84,64972,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1051.5,False,True,True,False,False,True
133:60388,133,84,60388,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,1.5,2.0,941.5,False,True,True,False,False,True
133:100625,133,84,100625,hotpotqa,8,6,False,False,True,0.75,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1983.0,False,True,True,False,False,True
133:77616,133,84,77616,nq,8,6,False,False,True,0.75,3.875,3.0,3.0,3.0,0.0,3.875,4.875,3189.5,False,True,True,False,False,True
134:142503,134,84,142503,hotpotqa,8,1,False,False,True,0.125,2.25,4.0,4.0,4.0,0.0,2.25,3.25,1542.75,False,True,True,False,False,True
134:147842,134,84,147842,hotpotqa,8,3,False,False,True,0.375,1.375,2.0,2.0,2.0,0.0,2.375,2.375,1835.25,False,True,True,False,False,True
134:116122,134,84,116122,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,1.0,2.0,632.25,False,True,True,False,False,True
135:168092,135,84,168092,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1431.75,False,True,True,False,False,True
135:114888,135,84,114888,hotpotqa,8,7,False,False,True,0.875,1.125,1.0,1.0,1.0,0.0,2.0,2.125,1224.0,False,True,True,False,False,True
135:117938,135,84,117938,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1267.375,False,True,True,False,False,True
135:62028,135,84,62028,nq,8,1,False,False,True,0.125,2.875,2.0,2.0,2.0,0.0,3.875,3.875,2621.75,False,True,True,False,False,True
136:142894,136,84,142894,hotpotqa,8,1,False,False,True,0.125,1.125,2.0,2.0,2.0,0.0,1.125,2.125,787.25,False,True,True,False,False,True
137:21484,137,84,21484,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1302.875,False,True,True,False,False,True
137:116998,137,84,116998,hotpotqa,8,6,False,False,True,0.75,1.75,2.0,2.0,2.0,0.0,2.75,2.75,1799.25,False,True,True,False,False,True
138:136884,138,84,136884,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1304.0,False,True,True,False,False,True
138:15828,138,84,15828,nq,8,5,False,False,True,0.625,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1891.875,False,True,True,False,False,True
138:139646,138,84,139646,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1359.5,False,True,True,False,False,True
138:16910,138,84,16910,nq,8,1,False,False,True,0.125,1.125,2.0,2.0,2.0,0.0,1.125,2.125,829.625,False,True,True,False,False,True
138:159909,138,84,159909,hotpotqa,8,2,False,False,True,0.25,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1950.875,False,True,True,False,False,True
139:107021,139,85,107021,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1239.5,False,True,True,False,False,True
139:51094,139,85,51094,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1285.75,False,True,True,False,False,True
139:10582,139,85,10582,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,1.125,2.0,787.375,False,True,True,False,False,True
139:116821,139,85,116821,hotpotqa,8,5,False,False,True,0.625,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1319.5,False,True,True,False,False,True
139:88030,139,85,88030,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1255.75,False,True,True,False,False,True
140:37836,140,85,37836,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.25,2.0,1267.875,False,True,True,False,False,True
140:113073,140,85,113073,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1265.25,False,True,True,False,False,True
140:103174,140,85,103174,hotpotqa,8,6,False,False,True,0.75,1.75,2.0,2.0,2.0,0.0,3.75,2.75,2468.5,False,True,True,False,False,True
140:150157,140,85,150157,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1274.375,False,True,True,False,False,True
140:127798,140,85,127798,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1973.0,False,True,True,False,False,True
141:133959,141,85,133959,hotpotqa,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1246.75,False,True,True,False,False,True
141:34012,141,85,34012,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1767.625,False,True,True,False,False,True
141:131619,141,85,131619,hotpotqa,8,2,False,False,True,0.25,5.875,2.5,2.0,3.0,1.0,5.875,6.875,3661.125,True,True,True,False,False,True
141:159152,141,85,159152,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1190.75,False,True,True,False,False,True
142:57302,142,85,57302,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1859.125,False,True,True,False,False,True
142:129499,142,85,129499,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1958.625,False,True,True,False,False,True
142:107543,142,85,107543,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1224.0,False,True,True,False,False,True
143:1233,143,85,1233,nq,8,5,False,False,True,0.625,3.375,3.0,3.0,3.0,0.0,3.375,4.375,1693.125,False,True,True,False,False,True
143:33795,143,85,33795,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1343.0,False,True,True,False,False,True
144:62613,144,85,62613,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1851.5,False,True,True,False,False,True
144:39516,144,85,39516,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,1.0,2.0,707.0,False,True,True,False,False,True
144:72954,144,85,72954,nq,8,7,False,False,True,0.875,2.125,2.0,2.0,2.0,0.0,2.125,3.125,1385.5,False,True,True,False,False,True
144:73791,144,85,73791,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1184.875,False,True,True,False,False,True
145:127903,145,85,127903,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1384.5,False,True,True,False,False,True
145:40725,145,85,40725,nq,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1229.125,False,True,True,False,False,True
145:53397,145,85,53397,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1190.75,False,True,True,False,False,True
145:51886,145,85,51886,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1798.375,False,True,True,False,False,True
146:157983,146,86,157983,hotpotqa,8,5,False,False,True,0.625,2.375,2.0,2.0,2.0,0.0,3.375,3.375,2109.625,False,True,True,False,False,True
146:44888,146,86,44888,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.875,2.0,1255.125,False,True,True,False,False,True
146:66591,146,86,66591,nq,8,3,False,False,True,0.375,2.0,2.0,2.0,2.0,0.0,4.0,3.0,2234.125,False,True,True,False,False,True
146:108677,146,86,108677,hotpotqa,8,4,False,False,True,0.5,1.5,2.0,2.0,2.0,0.0,2.5,2.5,1608.75,False,True,True,False,False,True
147:49970,147,86,49970,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1374.5,False,True,True,False,False,True
147:128609,147,86,128609,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.875,2.0,1215.75,False,True,True,False,False,True
147:69677,147,86,69677,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1318.5,False,True,True,False,False,True
147:129101,147,86,129101,hotpotqa,8,5,False,False,True,0.625,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1211.0,False,True,True,False,False,True
148:85453,148,86,85453,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1294.125,False,True,True,False,False,True
148:162614,148,86,162614,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1212.5,False,True,True,False,False,True
148:133835,148,86,133835,hotpotqa,8,2,False,False,True,0.25,2.5,3.0,3.0,3.0,0.0,2.5,3.5,1634.375,False,True,True,False,False,True
148:103073,148,86,103073,hotpotqa,8,4,False,False,True,0.5,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1920.0,False,True,True,False,False,True
149:79429,149,86,79429,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1281.25,False,True,True,False,False,True
149:148141,149,86,148141,hotpotqa,8,1,False,False,True,0.125,3.25,2.0,2.0,2.0,0.0,3.25,4.25,3098.625,False,True,True,False,False,True
149:70603,149,86,70603,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1815.5,False,True,True,False,False,True
149:115888,149,86,115888,hotpotqa,8,4,False,False,True,0.5,3.25,3.0,3.0,3.0,0.0,3.25,4.25,2094.25,False,True,True,False,False,True
149:26390,149,86,26390,nq,8,4,False,False,True,0.5,1.5,1.0,1.0,1.0,0.0,2.5,2.5,1501.5,False,True,True,False,False,True
150:103338,150,86,103338,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1350.25,False,True,True,False,False,True
150:86491,150,86,86491,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1264.875,False,True,True,False,False,True
151:148454,151,86,148454,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,1.0,2.0,746.0,False,True,True,False,False,True
151:17130,151,86,17130,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1221.25,False,True,True,False,False,True
152:40446,152,86,40446,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1243.875,False,True,True,False,False,True
152:109244,152,86,109244,hotpotqa,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1694.875,False,True,True,False,False,True
152:72934,152,86,72934,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1199.75,False,True,True,False,False,True
152:37505,152,86,37505,nq,8,1,False,False,True,0.125,2.625,2.0,2.0,2.0,0.0,2.625,3.625,1501.75,False,True,True,False,False,True
154:147237,154,86,147237,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1297.75,False,True,True,False,False,True
154:58265,154,86,58265,nq,8,3,False,False,True,0.375,3.0,3.0,3.0,3.0,0.0,3.625,4.0,2068.0,False,True,True,False,False,True
155:116047,155,87,116047,hotpotqa,8,6,False,False,True,0.75,1.75,2.0,2.0,2.0,0.0,2.75,2.75,1559.0,False,True,True,False,False,True
156:104676,156,87,104676,hotpotqa,8,7,False,False,True,0.875,2.125,2.0,2.0,2.0,0.0,3.125,3.125,1515.25,False,True,True,False,False,True
156:99715,156,87,99715,hotpotqa,8,1,False,False,True,0.125,3.0,3.0,3.0,3.0,0.0,3.0,4.0,2024.375,False,True,True,False,False,True
156:18059,156,87,18059,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1279.0,False,True,True,False,False,True
156:18193,156,87,18193,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,1.0,2.0,772.25,False,True,True,False,False,True
157:167544,157,87,167544,hotpotqa,8,1,False,False,True,0.125,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1965.75,False,True,True,False,False,True
157:14130,157,87,14130,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.0,2.0,717.125,False,True,True,False,False,True
158:58187,158,87,58187,nq,8,5,False,False,True,0.625,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1652.125,False,True,True,False,False,True
158:126030,158,87,126030,hotpotqa,8,4,False,False,True,0.5,2.5,2.0,2.0,2.0,0.0,2.5,3.5,1624.0,False,True,True,False,False,True
158:137394,158,87,137394,hotpotqa,8,5,False,False,True,0.625,2.375,2.0,2.0,2.0,0.0,2.375,3.375,1510.25,False,True,True,False,False,True
159:53989,159,87,53989,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,1.0,2.0,701.5,False,True,True,False,False,True
159:13595,159,87,13595,nq,8,1,False,False,True,0.125,2.875,2.0,2.0,2.0,0.0,2.875,3.875,1881.875,False,True,True,False,False,True
161:62551,161,87,62551,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1273.875,False,True,True,False,False,True
161:92391,161,87,92391,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1362.375,False,True,True,False,False,True
161:119406,161,87,119406,hotpotqa,8,6,False,False,True,0.75,3.75,4.0,4.0,4.0,0.0,3.75,4.75,2580.5,False,True,True,False,False,True
161:138675,161,87,138675,hotpotqa,8,3,False,False,True,0.375,3.625,3.0,3.0,3.0,0.0,3.625,4.625,2406.0,False,True,True,False,False,True
161:100588,161,87,100588,hotpotqa,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,2.875,2.875,1797.0,False,True,True,False,False,True
163:128648,163,87,128648,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1259.75,False,True,True,False,False,True
164:19333,164,87,19333,nq,8,7,False,False,True,0.875,1.625,1.5714285714285714,1.0,2.0,1.0,2.0,2.625,1282.5,True,True,True,False,False,True
164:14270,164,87,14270,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1254.0,False,True,True,False,False,True
165:145894,165,87,145894,hotpotqa,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,2.0,2.875,1337.625,False,True,True,False,False,True
165:113389,165,87,113389,hotpotqa,8,1,False,False,True,0.125,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1746.875,False,True,True,False,False,True
165:80921,165,87,80921,hotpotqa,8,1,False,False,True,0.125,4.125,4.0,4.0,4.0,0.0,5.125,5.125,2458.5,False,True,True,False,False,True
165:65930,165,87,65930,nq,8,1,False,False,True,0.125,1.875,1.0,1.0,1.0,0.0,1.875,2.875,1334.875,False,True,True,False,False,True
165:167591,165,87,167591,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2050.125,False,True,True,False,False,True
165:167260,165,87,167260,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1291.0,False,True,True,False,False,True
166:40573,166,88,40573,nq,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1318.0,False,True,True,False,False,True
167:140010,167,88,140010,hotpotqa,8,1,False,False,True,0.125,3.0,3.0,3.0,3.0,0.0,3.0,4.0,2092.0,False,True,True,False,False,True
167:106115,167,88,106115,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1437.0,False,True,True,False,False,True
167:1917,167,88,1917,nq,8,6,False,False,True,0.75,2.5,3.0,3.0,3.0,0.0,7.5,3.5,3805.625,False,True,True,False,False,True
167:153577,167,88,153577,hotpotqa,8,6,False,False,True,0.75,3.0,3.0,3.0,3.0,0.0,4.0,4.0,2794.75,False,True,True,False,False,True
168:57178,168,88,57178,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1260.875,False,True,True,False,False,True
168:134765,168,88,134765,hotpotqa,8,5,False,False,True,0.625,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1211.5,False,True,True,False,False,True
168:81415,168,88,81415,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1324.75,False,True,True,False,False,True
168:126608,168,88,126608,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1491.75,False,True,True,False,False,True
168:156609,168,88,156609,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,1.0,2.0,713.25,False,True,True,False,False,True
168:99873,168,88,99873,hotpotqa,8,1,False,False,True,0.125,3.125,4.0,4.0,4.0,0.0,3.125,4.125,2299.625,False,True,True,False,False,True
169:3197,169,88,3197,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1442.625,False,True,True,False,False,True
169:15002,169,88,15002,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1234.0,False,True,True,False,False,True
170:87440,170,88,87440,hotpotqa,8,2,False,False,True,0.25,1.75,1.0,1.0,1.0,0.0,2.75,2.75,1433.0,False,True,True,False,False,True
170:71358,170,88,71358,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1313.25,False,True,True,False,False,True
171:48033,171,88,48033,nq,8,5,False,False,True,0.625,1.625,2.0,2.0,2.0,0.0,1.625,2.625,1006.375,False,True,True,False,False,True
171:72065,171,88,72065,nq,8,3,False,False,True,0.375,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1303.125,False,True,True,False,False,True
171:113670,171,88,113670,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1392.75,False,True,True,False,False,True
172:14237,172,88,14237,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1179.375,False,True,True,False,False,True
172:162117,172,88,162117,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2017.125,False,True,True,False,False,True
172:66138,172,88,66138,nq,8,2,False,False,True,0.25,3.375,2.0,2.0,2.0,0.0,4.375,4.375,2803.625,False,True,True,False,False,True
173:88555,173,88,88555,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1340.25,False,True,True,False,False,True
173:140461,173,88,140461,hotpotqa,8,4,False,False,True,0.5,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1929.5,False,True,True,False,False,True
174:3100,174,88,3100,nq,8,2,False,False,True,0.25,1.25,2.0,2.0,2.0,0.0,1.25,2.25,887.0,False,True,True,False,False,True
174:22721,174,88,22721,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,1.0,2.0,770.75,False,True,True,False,False,True
174:83170,174,88,83170,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1238.75,False,True,True,False,False,True
174:161862,174,88,161862,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2021.5,False,True,True,False,False,True
175:128565,175,89,128565,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1412.0,False,True,True,False,False,True
176:88217,176,89,88217,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1261.125,False,True,True,False,False,True
178:151324,178,89,151324,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1341.375,False,True,True,False,False,True
178:103585,178,89,103585,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,1.0,2.0,797.5,False,True,True,False,False,True
178:13216,178,89,13216,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1320.0,False,True,True,False,False,True
178:98823,178,89,98823,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1234.375,False,True,True,False,False,True
179:79291,179,89,79291,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1902.125,False,True,True,False,False,True
180:19769,180,89,19769,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1336.625,False,True,True,False,False,True
180:159193,180,89,159193,hotpotqa,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,2.875,2.875,1837.375,False,True,True,False,False,True
180:127315,180,89,127315,hotpotqa,8,1,False,False,True,0.125,5.125,6.0,6.0,6.0,0.0,5.125,6.125,2898.375,False,True,True,False,False,True
181:9451,181,89,9451,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1159.25,False,True,True,False,False,True
181:27275,181,89,27275,nq,8,7,False,False,True,0.875,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1820.375,False,True,True,False,False,True
181:19914,181,89,19914,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1269.0,False,True,True,False,False,True
181:120041,181,89,120041,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,4.0,3.0,2370.25,False,True,True,False,False,True
181:144886,181,89,144886,hotpotqa,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1280.0,False,True,True,False,False,True
182:523,182,89,523,nq,8,6,False,False,True,0.75,2.25,2.0,2.0,2.0,0.0,2.25,3.25,1625.5,False,True,True,False,False,True
182:111140,182,89,111140,hotpotqa,8,4,False,False,True,0.5,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1988.0,False,True,True,False,False,True
182:32616,182,89,32616,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.0,2.0,718.0,False,True,True,False,False,True
182:118738,182,89,118738,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1232.0,False,True,True,False,False,True
182:76115,182,89,76115,nq,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,2.875,2.875,1605.0,False,True,True,False,False,True
183:16040,183,89,16040,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1328.625,False,True,True,False,False,True
183:63475,183,89,63475,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1287.0,False,True,True,False,False,True
183:5970,183,89,5970,nq,8,7,False,False,True,0.875,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1773.25,False,True,True,False,False,True
184:124227,184,89,124227,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1283.0,False,True,True,False,False,True
184:119272,184,89,119272,hotpotqa,8,3,False,False,True,0.375,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1924.25,False,True,True,False,False,True
185:51204,185,89,51204,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1358.125,False,True,True,False,False,True
185:36644,185,89,36644,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1739.0,False,True,True,False,False,True
186:34081,186,90,34081,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1253.25,False,True,True,False,False,True
186:50326,186,90,50326,nq,8,7,False,False,True,0.875,1.125,1.0,1.0,1.0,0.0,2.0,2.125,1356.25,False,True,True,False,False,True
187:600,187,90,600,nq,8,6,False,False,True,0.75,1.25,1.0,1.0,1.0,0.0,1.25,2.25,929.375,False,True,True,False,False,True
187:77187,187,90,77187,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1250.25,False,True,True,False,False,True
188:109574,188,90,109574,hotpotqa,8,1,False,False,True,0.125,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1985.25,False,True,True,False,False,True
189:108397,189,90,108397,hotpotqa,8,7,False,False,True,0.875,1.125,1.0,1.0,1.0,0.0,1.125,2.125,848.625,False,True,True,False,False,True
190:92645,190,90,92645,hotpotqa,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1368.5,False,True,True,False,False,True
190:55065,190,90,55065,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.5,2.0,1638.0,False,True,True,False,False,True
190:8848,190,90,8848,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.75,2.0,1673.875,False,True,True,False,False,True
191:98302,191,90,98302,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1238.75,False,True,True,False,False,True
191:2584,191,90,2584,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1217.75,False,True,True,False,False,True
192:152585,192,90,152585,hotpotqa,8,1,False,False,True,0.125,1.125,2.0,2.0,2.0,0.0,1.125,2.125,840.375,False,True,True,False,False,True
192:122535,192,90,122535,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1354.125,False,True,True,False,False,True
